,ID,duration,wav,start,stop,spk_id,label
707907,id10118--KGC4PrKm28Y--00001_300_600,14.4800625,id10118/KGC4PrKm28Y/00001.wav,48000,96000,id10118,1.0
1124406,id10748--08755wOq7aM--00052_300_600,11.8800625,id10748/08755wOq7aM/00052.wav,48000,96000,id10748,1.0
692719,id10564--91Tujf8XXBo--00011_0_300,7.6800625,id10564/91Tujf8XXBo/00011.wav,0,48000,id10564,1.0
972569,id10107--QFy87tFTZwY--00003_600_900,9.4800625,id10107/QFy87tFTZwY/00003.wav,96000,144000,id10107,1.0
633599,id10185--9cQ4yFinePo--00004_0_300,6.8000625,id10185/9cQ4yFinePo/00004.wav,0,48000,id10185,1.0
968581,id10855--LJBbwsFabAw--00001_300_600,7.3200625,id10855/LJBbwsFabAw/00001.wav,48000,96000,id10855,1.0
1487558,id11211--t9mtPhZEJoQ--00022_2700_3000,33.6400625,id11211/t9mtPhZEJoQ/00022.wav,432000,480000,id11211,1.0
375422,id10454--O-PWYYNpG-E--00007_0_300,8.2400625,id10454/O-PWYYNpG-E/00007.wav,0,48000,id10454,1.0
1525581,id10729--oLe-fa9987E--00004_300_600,7.4800625,id10729/oLe-fa9987E/00004.wav,48000,96000,id10729,1.0
34541,id10522--JRYO8cIrJMc--00002_300_600,10.3200625,id10522/JRYO8cIrJMc/00002.wav,48000,96000,id10522,1.0
1544106,id10317--Ypha6vVMJDI--00027_300_600,8.9600625,id10317/Ypha6vVMJDI/00027.wav,48000,96000,id10317,1.0
895009,id10792--La6IDPsWJHE--00015_1200_1500,24.7200625,id10792/La6IDPsWJHE/00015.wav,192000,240000,id10792,1.0
2182579,id11004--Qq_ncaVFAMs--00146_900_1200,24.7600625,id11004/Qq_ncaVFAMs/00146.wav,144000,192000,id11004,1.0
2342641,id11132--fRUHpkIk0fw--00009_0_300,12.0400625,id11132/fRUHpkIk0fw/00009.wav,0,48000,id11132,1.0
766741,id10945--ceG1c9eh0Kc--00025_0_300,7.4000625,id10945/ceG1c9eh0Kc/00025.wav,0,48000,id10945,1.0
978442,id10153--z0e83AMnCiA--00012_600_900,9.0000625,id10153/z0e83AMnCiA/00012.wav,96000,144000,id10153,1.0
1998874,id10127--QHAcqr3lB1o--00004_900_1200,13.4000625,id10127/QHAcqr3lB1o/00004.wav,144000,192000,id10127,1.0
632684,id10583--U0UNvoRitTg--00002_300_600,9.7600625,id10583/U0UNvoRitTg/00002.wav,48000,96000,id10583,1.0
135734,id10769--th0v11Btk1I--00015_300_600,9.8000625,id10769/th0v11Btk1I/00015.wav,48000,96000,id10769,1.0
2288183,id10936--ihcQXmBBT5w--00007_2100_2400,24.8000625,id10936/ihcQXmBBT5w/00007.wav,336000,384000,id10936,1.0
1548407,id11027--1rDT7SwheMo--00027_300_600,12.5600625,id11027/1rDT7SwheMo/00027.wav,48000,96000,id11027,1.0
1528994,id10353--9fnYJcEW0J8--00014_1200_1500,19.7600625,id10353/9fnYJcEW0J8/00014.wav,192000,240000,id10353,1.0
774595,id11008--CTsrYU7Neng--00001_0_300,22.6800625,id11008/CTsrYU7Neng/00001.wav,0,48000,id11008,1.0
430582,id11041--ZyLUcXqcr2A--00001_300_600,8.4400625,id11041/ZyLUcXqcr2A/00001.wav,48000,96000,id11041,1.0
437616,id10934--jRUrHuZXZCE--00020_0_300,20.5200625,id10934/jRUrHuZXZCE/00020.wav,0,48000,id10934,1.0
2282620,id10395--sKOiTvIihAQ--00002_600_900,14.6000625,id10395/sKOiTvIihAQ/00002.wav,96000,144000,id10395,1.0
699404,id11204--pibYtWoBps0--00010_300_600,6.0800625,id11204/pibYtWoBps0/00010.wav,48000,96000,id11204,1.0
1910276,id10921--L5-_w54gZ-I--00029_1800_2100,33.3600625,id10921/L5-_w54gZ-I/00029.wav,288000,336000,id10921,1.0
1818392,id11187--2KiIeExNAsM--00021_0_300,6.8000625,id11187/2KiIeExNAsM/00021.wav,0,48000,id11187,1.0
1935682,id10623--_nD0m7442as--00002_900_1200,14.8000625,id10623/_nD0m7442as/00002.wav,144000,192000,id10623,1.0
336365,id10440--Cg8ntpOHVzw--00022_900_1200,13.6400625,id10440/Cg8ntpOHVzw/00022.wav,144000,192000,id10440,1.0
1000803,id10376--2-LK6gCItU4--00002_0_300,10.9600625,id10376/2-LK6gCItU4/00002.wav,0,48000,id10376,1.0
2303006,id10597--UVdPsXVrxFs--00017_1500_1800,25.8000625,id10597/UVdPsXVrxFs/00017.wav,240000,288000,id10597,1.0
946528,id10992--06SfSc-9s9I--00004_0_300,11.4800625,id10992/06SfSc-9s9I/00004.wav,0,48000,id10992,1.0
1922263,id10130--WVNM2GVEUvg--00001_0_300,4.0000625,id10130/WVNM2GVEUvg/00001.wav,0,48000,id10130,1.0
1413897,id11001--gQgj-fB7jzw--00011_0_300,10.4400625,id11001/gQgj-fB7jzw/00011.wav,0,48000,id11001,1.0
653395,id11210--wA_6eFE8bsI--00001_300_600,14.9200625,id11210/wA_6eFE8bsI/00001.wav,48000,96000,id11210,1.0
1769378,id10168--AP5o1B1qPz8--00095_0_300,4.3600625,id10168/AP5o1B1qPz8/00095.wav,0,48000,id10168,1.0
449767,id10751--hoIT4bw6jGs--00002_600_900,17.2400625,id10751/hoIT4bw6jGs/00002.wav,96000,144000,id10751,1.0
1569651,id10310--Itd8yUF0Izc--00001_0_300,6.7600625,id10310/Itd8yUF0Izc/00001.wav,0,48000,id10310,1.0
1859087,id10594--2qpYGAXuxpw--00001_0_300,7.3200625,id10594/2qpYGAXuxpw/00001.wav,0,48000,id10594,1.0
2071153,id10948--kGyXZrzllok--00006_0_300,7.0400625,id10948/kGyXZrzllok/00006.wav,0,48000,id10948,1.0
1520543,id10850--jN-hV54XXt8--00001_0_300,6.0400625,id10850/jN-hV54XXt8/00001.wav,0,48000,id10850,1.0
1406131,id11076--CdUdGKQsY-c--00001_0_300,6.8400625,id11076/CdUdGKQsY-c/00001.wav,0,48000,id11076,1.0
653494,id10379--Yg-aRsaEeDE--00007_0_300,8.2800625,id10379/Yg-aRsaEeDE/00007.wav,0,48000,id10379,1.0
1746264,id11196--9cb0gnKnwqo--00011_600_900,10.1200625,id11196/9cb0gnKnwqo/00011.wav,96000,144000,id11196,1.0
1275283,id10520--p_eqJefOAXQ--00011_600_900,10.6400625,id10520/p_eqJefOAXQ/00011.wav,96000,144000,id10520,1.0
142362,id10252--tn7Roknj3EI--00011_300_600,12.8800625,id10252/tn7Roknj3EI/00011.wav,48000,96000,id10252,1.0
1098412,id11017--DcasTF2p_2k--00003_300_600,11.6000625,id11017/DcasTF2p_2k/00003.wav,48000,96000,id11017,1.0
936029,id10913--TVeD4-6M74Q--00016_300_600,11.2400625,id10913/TVeD4-6M74Q/00016.wav,48000,96000,id10913,1.0
250787,id10847--7ACSjPSJZmo--00014_300_600,9.8400625,id10847/7ACSjPSJZmo/00014.wav,48000,96000,id10847,1.0
2118640,id11247--VUU2CzTdpMs--00015_600_900,12.6800625,id11247/VUU2CzTdpMs/00015.wav,96000,144000,id11247,1.0
1012840,id10380--3FESCkcOQqQ--00020_0_300,4.1600625,id10380/3FESCkcOQqQ/00020.wav,0,48000,id10380,1.0
2271675,id10037--5yNbNqsQ6JM--00013_300_600,6.1200625,id10037/5yNbNqsQ6JM/00013.wav,48000,96000,id10037,1.0
938009,id10245--6FxcoWmcGzg--00002_600_900,13.8800625,id10245/6FxcoWmcGzg/00002.wav,96000,144000,id10245,1.0
1353870,id10696--uW0G6UDI-mE--00009_0_300,7.1600625,id10696/uW0G6UDI-mE/00009.wav,0,48000,id10696,1.0
1898787,id11073--a5c2_gwMBsQ--00003_600_900,14.6800625,id11073/a5c2_gwMBsQ/00003.wav,96000,144000,id11073,1.0
1885589,id10660--L5-_w54gZ-I--00012_300_600,20.8400625,id10660/L5-_w54gZ-I/00012.wav,48000,96000,id10660,1.0
1003259,id10754--Q42dTZ9I1CA--00002_0_300,5.4800625,id10754/Q42dTZ9I1CA/00002.wav,0,48000,id10754,1.0
754056,id10393--oyWxfzbelHo--00035_600_900,10.0000625,id10393/oyWxfzbelHo/00035.wav,96000,144000,id10393,1.0
1616052,id10440--rT9_GBVNQ30--00001_0_300,4.8800625,id10440/rT9_GBVNQ30/00001.wav,0,48000,id10440,1.0
2116292,id10954--rDIqM6MatNE--00005_0_300,4.4400625,id10954/rDIqM6MatNE/00005.wav,0,48000,id10954,1.0
1847432,id11166--ZLUG261s9R4--00013_1800_2100,26.3200625,id11166/ZLUG261s9R4/00013.wav,288000,336000,id11166,1.0
1709963,id10912--KRRbdyUUtLo--00004_300_600,7.2400625,id10912/KRRbdyUUtLo/00004.wav,48000,96000,id10912,1.0
804134,id10604--lfrJYPLyYwM--00035_1200_1500,38.9200625,id10604/lfrJYPLyYwM/00035.wav,192000,240000,id10604,1.0
243465,id10428--BrJkp6rQHME--00041_300_600,6.7600625,id10428/BrJkp6rQHME/00041.wav,48000,96000,id10428,1.0
1645919,id11032--49vO2UGKKj4--00005_300_600,7.6000625,id11032/49vO2UGKKj4/00005.wav,48000,96000,id11032,1.0
1662010,id10868--qtNerEKFKgg--00042_600_900,19.2000625,id10868/qtNerEKFKgg/00042.wav,96000,144000,id10868,1.0
333116,id10081--yBd63vSf2Oo--00001_0_300,6.8000625,id10081/yBd63vSf2Oo/00001.wav,0,48000,id10081,1.0
1524324,id10845--0RsOMTn-DSM--00015_600_900,9.1200625,id10845/0RsOMTn-DSM/00015.wav,96000,144000,id10845,1.0
121929,id10213--hJqLXzyUYYc--00002_900_1200,16.8400625,id10213/hJqLXzyUYYc/00002.wav,144000,192000,id10213,1.0
2314923,id10533--Zg7GG3AVqUg--00004_300_600,7.7200625,id10533/Zg7GG3AVqUg/00004.wav,48000,96000,id10533,1.0
2034709,id10975--2Pq16ZKsZro--00011_900_1200,12.5600625,id10975/2Pq16ZKsZro/00011.wav,144000,192000,id10975,1.0
368262,id10957--_Vxk5m69uOs--00003_300_600,20.9200625,id10957/_Vxk5m69uOs/00003.wav,48000,96000,id10957,1.0
1803314,id10394--2_ZuAGSYyUs--00004_0_300,4.7200625,id10394/2_ZuAGSYyUs/00004.wav,0,48000,id10394,1.0
1882115,id10581--qf_vHMbIZm8--00003_900_1200,15.4400625,id10581/qf_vHMbIZm8/00003.wav,144000,192000,id10581,1.0
792046,id10918--2bzc9EeA2Dc--00008_300_600,8.2800625,id10918/2bzc9EeA2Dc/00008.wav,48000,96000,id10918,1.0
1866295,id10987--gNzHI6OmKpY--00003_0_300,4.4000625,id10987/gNzHI6OmKpY/00003.wav,0,48000,id10987,1.0
750898,id10107--CSccnpSWefs--00003_300_600,6.8800625,id10107/CSccnpSWefs/00003.wav,48000,96000,id10107,1.0
1822713,id10200--sdfbFoI5DBA--00010_0_300,7.8400625,id10200/sdfbFoI5DBA/00010.wav,0,48000,id10200,1.0
853910,id10677--RLpGQEG12ak--00013_0_300,14.5200625,id10677/RLpGQEG12ak/00013.wav,0,48000,id10677,1.0
1846446,id10508--n7YdSjc31q8--00005_600_900,10.2000625,id10508/n7YdSjc31q8/00005.wav,96000,144000,id10508,1.0
873656,id10059--229vKIGbxrI--00002_0_300,5.8000625,id10059/229vKIGbxrI/00002.wav,0,48000,id10059,1.0
1813022,id11184--2fq0yy2gN9k--00020_300_600,10.0000625,id11184/2fq0yy2gN9k/00020.wav,48000,96000,id11184,1.0
719090,id11098--cH_231T9mAI--00033_2100_2400,25.0800625,id11098/cH_231T9mAI/00033.wav,336000,384000,id11098,1.0
1915840,id10683--OMyNDgBxHSI--00010_600_900,9.0400625,id10683/OMyNDgBxHSI/00010.wav,96000,144000,id10683,1.0
933133,id10237--WgPGCEQDRGo--00003_0_300,7.7600625,id10237/WgPGCEQDRGo/00003.wav,0,48000,id10237,1.0
117175,id10361--NtHTKtpuXT0--00046_600_900,12.2400625,id10361/NtHTKtpuXT0/00046.wav,96000,144000,id10361,1.0
356770,id11057--8k97dDh42X0--00057_0_300,4.0800625,id11057/8k97dDh42X0/00057.wav,0,48000,id11057,1.0
758042,id10859--H8QRGE9NBH4--00009_300_600,10.7600625,id10859/H8QRGE9NBH4/00009.wav,48000,96000,id10859,1.0
2299384,id10873--WcLzSLJ8RB8--00012_0_300,7.0400625,id10873/WcLzSLJ8RB8/00012.wav,0,48000,id10873,1.0
2022722,id10381--E3ohJwRKe9E--00009_300_600,16.0800625,id10381/E3ohJwRKe9E/00009.wav,48000,96000,id10381,1.0
2006838,id10513--XNPaNYkh9_E--00008_0_300,5.9600625,id10513/XNPaNYkh9_E/00008.wav,0,48000,id10513,1.0
954854,id10371--NLkvDRPEKaY--00009_2100_2400,25.9200625,id10371/NLkvDRPEKaY/00009.wav,336000,384000,id10371,1.0
2327942,id10022--y0UFutwJ-ow--00014_0_300,8.2000625,id10022/y0UFutwJ-ow/00014.wav,0,48000,id10022,1.0
307077,id10644--ZmtITLSu5I8--00028_0_300,5.2400625,id10644/ZmtITLSu5I8/00028.wav,0,48000,id10644,1.0
1263868,id10906--K4OJq-PpZoI--00015_300_600,9.0400625,id10906/K4OJq-PpZoI/00015.wav,48000,96000,id10906,1.0
1086214,id10220--ROJv3_AW6QE--00002_0_300,5.5200625,id10220/ROJv3_AW6QE/00002.wav,0,48000,id10220,1.0
982356,id10174--mYG0HYHWXTc--00003_300_600,6.2400625,id10174/mYG0HYHWXTc/00003.wav,48000,96000,id10174,1.0
1745324,id10489--8C-gofXrWIQ--00001_300_600,12.8400625,id10489/8C-gofXrWIQ/00001.wav,48000,96000,id10489,1.0
2177256,id10360--PCG-t59o9F0--00008_300_600,10.6000625,id10360/PCG-t59o9F0/00008.wav,48000,96000,id10360,1.0
2013887,id10428--cRYaG6y9TmU--00003_300_600,12.3200625,id10428/cRYaG6y9TmU/00003.wav,48000,96000,id10428,1.0
433041,id11203--8AHKMsnyn0Q--00004_0_300,8.6000625,id11203/8AHKMsnyn0Q/00004.wav,0,48000,id11203,1.0
1032292,id10478--Jb_HWf5_2E0--00041_0_300,8.4400625,id10478/Jb_HWf5_2E0/00041.wav,0,48000,id10478,1.0
2204904,id10993--sE2Ju0mmX0U--00033_600_900,9.0800625,id10993/sE2Ju0mmX0U/00033.wav,96000,144000,id10993,1.0
1951299,id11088--ShDFMbz6y-o--00001_0_300,4.2400625,id11088/ShDFMbz6y-o/00001.wav,0,48000,id11088,1.0
1175517,id10248--yDfRqZKazS4--00004_300_600,6.4000625,id10248/yDfRqZKazS4/00004.wav,48000,96000,id10248,1.0
1001583,id10921--z3QYJI_P3Do--00010_600_900,21.8800625,id10921/z3QYJI_P3Do/00010.wav,96000,144000,id10921,1.0
89422,id10806--HjT6cU-lHNM--00001_300_600,18.4800625,id10806/HjT6cU-lHNM/00001.wav,48000,96000,id10806,1.0
1309837,id10683--A4LOMg_trGI--00032_0_300,5.1200625,id10683/A4LOMg_trGI/00032.wav,0,48000,id10683,1.0
1613775,id10367--qivtXRptDvU--00003_300_600,11.0800625,id10367/qivtXRptDvU/00003.wav,48000,96000,id10367,1.0
1495783,id10590--sAFeLI36o8Y--00015_300_600,7.7200625,id10590/sAFeLI36o8Y/00015.wav,48000,96000,id10590,1.0
1294566,id10054--8fT6sfBCIrA--00001_300_600,12.5200625,id10054/8fT6sfBCIrA/00001.wav,48000,96000,id10054,1.0
2143884,id10021--WdI2ZHkbKbA--00001_0_300,10.6400625,id10021/WdI2ZHkbKbA/00001.wav,0,48000,id10021,1.0
388004,id10423--Tu2ZZgg-2Zg--00011_900_1200,15.2400625,id10423/Tu2ZZgg-2Zg/00011.wav,144000,192000,id10423,1.0
429779,id11123--WdkeFAVKajk--00015_600_900,20.4800625,id11123/WdkeFAVKajk/00015.wav,96000,144000,id11123,1.0
44788,id10125--5cCOrJUBaug--00006_2100_2400,24.4000625,id10125/5cCOrJUBaug/00006.wav,336000,384000,id10125,1.0
929356,id10843--ke3MIAhbK-I--00002_300_600,10.0400625,id10843/ke3MIAhbK-I/00002.wav,48000,96000,id10843,1.0
807449,id10883--x5fvCg-HGdo--00018_0_300,4.3200625,id10883/x5fvCg-HGdo/00018.wav,0,48000,id10883,1.0
2003366,id10825--mjiOuBfFfDw--00005_0_300,4.8400625,id10825/mjiOuBfFfDw/00005.wav,0,48000,id10825,1.0
741295,id10821--qJ4oJIopt40--00008_600_900,9.1200625,id10821/qJ4oJIopt40/00008.wav,96000,144000,id10821,1.0
921775,id10708--YDKFrw_i5Io--00008_2400_2700,42.8400625,id10708/YDKFrw_i5Io/00008.wav,384000,432000,id10708,1.0
590295,id10213--UgDbDQ3KBNI--00009_0_300,32.2800625,id10213/UgDbDQ3KBNI/00009.wav,0,48000,id10213,1.0
1697174,id11105--ETPYe6LEOIo--00005_1800_2100,33.7200625,id11105/ETPYe6LEOIo/00005.wav,288000,336000,id11105,1.0
397623,id10977--iUUpvrP-gzQ--00031_300_600,16.4400625,id10977/iUUpvrP-gzQ/00031.wav,48000,96000,id10977,1.0
1043707,id11050--gybyG1VqG-c--00002_1200_1500,35.3200625,id11050/gybyG1VqG-c/00002.wav,192000,240000,id11050,1.0
1771910,id10556--JWUAjD5jJgc--00005_0_300,5.5200625,id10556/JWUAjD5jJgc/00005.wav,0,48000,id10556,1.0
1485379,id10341--IocRknu_ijQ--00004_0_300,22.1200625,id10341/IocRknu_ijQ/00004.wav,0,48000,id10341,1.0
1388912,id10326--NKOA_Q89wDM--00153_1200_1500,23.9200625,id10326/NKOA_Q89wDM/00153.wav,192000,240000,id10326,1.0
686933,id10363--oTbZXWMTGhs--00049_600_900,10.7200625,id10363/oTbZXWMTGhs/00049.wav,96000,144000,id10363,1.0
1277688,id10751--9aGzHk4ux_M--00002_0_300,10.2800625,id10751/9aGzHk4ux_M/00002.wav,0,48000,id10751,1.0
1219113,id10247--oh0MwlMkvxQ--00001_0_300,6.6000625,id10247/oh0MwlMkvxQ/00001.wav,0,48000,id10247,1.0
1264254,id10686--zDkgVesX7NU--00004_600_900,14.8000625,id10686/zDkgVesX7NU/00004.wav,96000,144000,id10686,1.0
1966687,id10221--HGD9R_TaPMc--00005_0_300,8.9600625,id10221/HGD9R_TaPMc/00005.wav,0,48000,id10221,1.0
2091209,id10350--pYi_jIz_VSw--00001_300_600,10.5200625,id10350/pYi_jIz_VSw/00001.wav,48000,96000,id10350,1.0
600509,id10969--6hS7a-KxXHU--00007_600_900,19.8000625,id10969/6hS7a-KxXHU/00007.wav,96000,144000,id10969,1.0
205902,id10440--8W3MagWQP4g--00001_300_600,12.9200625,id10440/8W3MagWQP4g/00001.wav,48000,96000,id10440,1.0
407493,id11093--J9lhAAa_avk--00002_0_300,7.1600625,id11093/J9lhAAa_avk/00002.wav,0,48000,id11093,1.0
1840582,id11224--r5aBZ6SIzR8--00004_1200_1500,25.4000625,id11224/r5aBZ6SIzR8/00004.wav,192000,240000,id11224,1.0
379961,id10521--qDFfezpjOpI--00020_0_300,9.4400625,id10521/qDFfezpjOpI/00020.wav,0,48000,id10521,1.0
2195251,id10772--KXg3ggjuGns--00003_600_900,14.1200625,id10772/KXg3ggjuGns/00003.wav,96000,144000,id10772,1.0
1518517,id10404--QH4n_G6aCPs--00002_300_600,12.8800625,id10404/QH4n_G6aCPs/00002.wav,48000,96000,id10404,1.0
930356,id10668--8dFkondp6JE--00001_1500_1800,27.4000625,id10668/8dFkondp6JE/00001.wav,240000,288000,id10668,1.0
132979,id10567--0wahQ9RoF04--00012_300_600,14.0800625,id10567/0wahQ9RoF04/00012.wav,48000,96000,id10567,1.0
1344017,id10356--HQ1AFT2c0JE--00001_300_600,14.2800625,id10356/HQ1AFT2c0JE/00001.wav,48000,96000,id10356,1.0
408215,id10149--NsP8zelycnA--00002_1500_1800,27.5200625,id10149/NsP8zelycnA/00002.wav,240000,288000,id10149,1.0
1239988,id10470--QDJ68YUfX7A--00004_0_300,5.7600625,id10470/QDJ68YUfX7A/00004.wav,0,48000,id10470,1.0
459593,id11249--Ryh5vqgbs6k--00011_300_600,30.8800625,id11249/Ryh5vqgbs6k/00011.wav,48000,96000,id11249,1.0
756853,id10962--idtqNyUGvqk--00005_0_300,5.6800625,id10962/idtqNyUGvqk/00005.wav,0,48000,id10962,1.0
56427,id10752--B9IfdQpv7NQ--00018_600_900,10.6000625,id10752/B9IfdQpv7NQ/00018.wav,96000,144000,id10752,1.0
1286696,id10320--Ucy9QTs7Rjg--00003_0_300,6.1200625,id10320/Ucy9QTs7Rjg/00003.wav,0,48000,id10320,1.0
634364,id11002--tvYpDzP_Dro--00006_300_600,6.9600625,id11002/tvYpDzP_Dro/00006.wav,48000,96000,id11002,1.0
48293,id11032--SJvB7j5bOg4--00002_300_600,12.1200625,id11032/SJvB7j5bOg4/00002.wav,48000,96000,id11032,1.0
1906714,id10986--lFEBeMFuL_M--00065_300_600,6.9200625,id10986/lFEBeMFuL_M/00065.wav,48000,96000,id10986,1.0
2065619,id10963--wTsPqAaBjMw--00007_600_900,9.8000625,id10963/wTsPqAaBjMw/00007.wav,96000,144000,id10963,1.0
999834,id10715--Rc2tztXAw4w--00012_1200_1500,24.4800625,id10715/Rc2tztXAw4w/00012.wav,192000,240000,id10715,1.0
2085411,id11086--FApgvWl0dvs--00002_0_300,13.4400625,id11086/FApgvWl0dvs/00002.wav,0,48000,id11086,1.0
287952,id10376--mk1UmZlF7XU--00012_600_900,27.3200625,id10376/mk1UmZlF7XU/00012.wav,96000,144000,id10376,1.0
1368881,id10715--b7UWHI07PiE--00013_300_600,18.7200625,id10715/b7UWHI07PiE/00013.wav,48000,96000,id10715,1.0
2092082,id11025--RY_BazhnU44--00012_300_600,6.2400625,id11025/RY_BazhnU44/00012.wav,48000,96000,id11025,1.0
1395389,id10929--rv_Xkz9zepI--00045_600_900,14.9600625,id10929/rv_Xkz9zepI/00045.wav,96000,144000,id10929,1.0
2103924,id11211--paeojvY6gjQ--00016_0_300,4.5600625,id11211/paeojvY6gjQ/00016.wav,0,48000,id11211,1.0
2031736,id10696--uW0G6UDI-mE--00015_0_300,11.5600625,id10696/uW0G6UDI-mE/00015.wav,0,48000,id10696,1.0
1989848,id10437--9uQQoaYIGRs--00005_300_600,14.2800625,id10437/9uQQoaYIGRs/00005.wav,48000,96000,id10437,1.0
2257151,id11221--W361JnRtz0s--00006_0_300,10.0400625,id11221/W361JnRtz0s/00006.wav,0,48000,id11221,1.0
1283671,id11068--u90Lkh_F1fk--00002_0_300,4.8800625,id11068/u90Lkh_F1fk/00002.wav,0,48000,id11068,1.0
1733978,id10148--ROV--v_ZoDE--00027_0_300,4.8800625,id10148/ROV--v_ZoDE/00027.wav,0,48000,id10148,1.0
1798351,id10726--rYuYfOtgMNI--00003_0_300,4.6400625,id10726/rYuYfOtgMNI/00003.wav,0,48000,id10726,1.0
729489,id10343--VHJa1y8stE0--00017_300_600,15.4400625,id10343/VHJa1y8stE0/00017.wav,48000,96000,id10343,1.0
2292152,id10183--0Mij8M04vFw--00001_2100_2400,37.8800625,id10183/0Mij8M04vFw/00001.wav,336000,384000,id10183,1.0
1042572,id11111--G2QZRjUB_VM--00233_300_600,8.1600625,id11111/G2QZRjUB_VM/00233.wav,48000,96000,id11111,1.0
1013997,id10620--CM2yUvYsfeU--00002_0_300,6.0800625,id10620/CM2yUvYsfeU/00002.wav,0,48000,id10620,1.0
1475891,id10986--Vzqmi3MAixQ--00012_600_900,20.7600625,id10986/Vzqmi3MAixQ/00012.wav,96000,144000,id10986,1.0
2067891,id10376--HZ1boEyPgQ4--00014_0_300,8.1600625,id10376/HZ1boEyPgQ4/00014.wav,0,48000,id10376,1.0
2117004,id11062--uS9cHlaCf4Q--00006_1200_1500,19.5200625,id11062/uS9cHlaCf4Q/00006.wav,192000,240000,id11062,1.0
1356460,id10097--Iy7zEnr8Q9k--00005_0_300,4.5200625,id10097/Iy7zEnr8Q9k/00005.wav,0,48000,id10097,1.0
1619089,id10635--3euqU5PKafw--00029_600_900,19.8800625,id10635/3euqU5PKafw/00029.wav,96000,144000,id10635,1.0
110825,id10762--OLBIidU12bM--00005_300_600,7.2400625,id10762/OLBIidU12bM/00005.wav,48000,96000,id10762,1.0
213383,id10848--7MXLoWatBIA--00007_0_300,7.5600625,id10848/7MXLoWatBIA/00007.wav,0,48000,id10848,1.0
1649546,id10569--355AMVyCyIg--00009_0_300,12.9200625,id10569/355AMVyCyIg/00009.wav,0,48000,id10569,1.0
1667698,id10652--UPWCLTOQARI--00046_0_300,13.4800625,id10652/UPWCLTOQARI/00046.wav,0,48000,id10652,1.0
982293,id10824--brvo0yrwV8k--00004_2400_2700,30.2800625,id10824/brvo0yrwV8k/00004.wav,384000,432000,id10824,1.0
2281497,id10880--EsU9dmMjdN4--00021_2400_2700,33.1600625,id10880/EsU9dmMjdN4/00021.wav,384000,432000,id10880,1.0
167688,id10573--H0Z7wCDHn44--00001_300_600,6.0000625,id10573/H0Z7wCDHn44/00001.wav,48000,96000,id10573,1.0
2328068,id10970--SD8tdAWYKy0--00018_0_300,4.4000625,id10970/SD8tdAWYKy0/00018.wav,0,48000,id10970,1.0
339389,id11095--Z4M-Z0AYee8--00052_900_1200,12.0400625,id11095/Z4M-Z0AYee8/00052.wav,144000,192000,id11095,1.0
589898,id11173--j4avyGkk2T8--00010_300_600,7.4800625,id11173/j4avyGkk2T8/00010.wav,48000,96000,id11173,1.0
1628070,id10610--u8LH1PMw5jk--00001_900_1200,14.5600625,id10610/u8LH1PMw5jk/00001.wav,144000,192000,id10610,1.0
1709622,id10571--StgeJky7tbk--00003_300_600,6.0000625,id10571/StgeJky7tbk/00003.wav,48000,96000,id10571,1.0
1270577,id10356--ji6TNM6jSwU--00008_2700_3000,33.4400625,id10356/ji6TNM6jSwU/00008.wav,432000,480000,id10356,1.0
308665,id10931--QumZtLMQBwI--00009_300_600,9.2800625,id10931/QumZtLMQBwI/00009.wav,48000,96000,id10931,1.0
1042843,id10817--YOkYs3XeYmM--00025_0_300,20.8000625,id10817/YOkYs3XeYmM/00025.wav,0,48000,id10817,1.0
1594640,id10206--nQUjo5yNAnM--00003_600_900,13.8000625,id10206/nQUjo5yNAnM/00003.wav,96000,144000,id10206,1.0
315886,id11045--h6db-LEVxjo--00001_300_600,7.3600625,id11045/h6db-LEVxjo/00001.wav,48000,96000,id11045,1.0
2267512,id10440--TnrgTVB3WqI--00005_300_600,6.0000625,id10440/TnrgTVB3WqI/00005.wav,48000,96000,id10440,1.0
2248589,id10318--VncqAJt4iFU--00006_300_600,6.0400625,id10318/VncqAJt4iFU/00006.wav,48000,96000,id10318,1.0
1665493,id10353--Re3WsKPKqyc--00013_1200_1500,20.7200625,id10353/Re3WsKPKqyc/00013.wav,192000,240000,id10353,1.0
926201,id10029--ycz4HbK8diE--00007_600_900,18.3200625,id10029/ycz4HbK8diE/00007.wav,96000,144000,id10029,1.0
2339828,id10976--V_lZcVfVStY--00003_0_300,6.4400625,id10976/V_lZcVfVStY/00003.wav,0,48000,id10976,1.0
1254431,id10149--Ak3V7FwSK-M--00009_0_300,6.6000625,id10149/Ak3V7FwSK-M/00009.wav,0,48000,id10149,1.0
2142407,id10239--fylBZFmIPsA--00002_1200_1500,17.4000625,id10239/fylBZFmIPsA/00002.wav,192000,240000,id10239,1.0
1437469,id10255--5WqOh2rFYYw--00016_300_600,8.6000625,id10255/5WqOh2rFYYw/00016.wav,48000,96000,id10255,1.0
1163105,id10631--1VzsrczsNlk--00004_0_300,4.9600625,id10631/1VzsrczsNlk/00004.wav,0,48000,id10631,1.0
1210555,id11111--LSMOrOJOB2I--00005_300_600,8.3600625,id11111/LSMOrOJOB2I/00005.wav,48000,96000,id11111,1.0
1784301,id10222--kCV1i3qhM38--00001_0_300,4.2000625,id10222/kCV1i3qhM38/00001.wav,0,48000,id10222,1.0
