wav,start,stop,spk_id,label
id10927/jGoToSoVEXA/00001.wav,0,48000,id10927,1.0
id10779/ixHPjkV-LG8/00003.wav,48000,96000,id10779,1.0
id10238/I48IlU3VNsw/00001.wav,48000,96000,id10238,1.0
id10489/yJVeb4e9R8I/00003.wav,0,48000,id10489,1.0
id10317/SaqG27Uwf28/00005.wav,192000,240000,id10317,1.0
id11009/IJrEEVoYmWw/00004.wav,0,48000,id11009,1.0
id10353/p-5Dli4RnPw/00004.wav,0,48000,id10353,1.0
id11209/2Q9kg50V7Qk/00015.wav,0,48000,id11209,1.0
id10333/XlZo8MrGw4I/00035.wav,96000,144000,id10333,1.0
id10672/MuBWb12hwUw/00014.wav,0,48000,id10672,1.0
id10850/3OorK7HJaSk/00001.wav,0,48000,id10850,1.0
id11075/1unOs5Jbkh4/00011.wav,192000,240000,id11075,1.0
id10252/RHBcRc1Ra7E/00004.wav,144000,192000,id10252,1.0
id10224/4ivjaIuPQG4/00003.wav,96000,144000,id10224,1.0
id10539/icYwcLBJBOA/00001.wav,0,48000,id10539,1.0
id10598/8AOqndLyKdg/00001.wav,48000,96000,id10598,1.0
id10668/CliGq2Rj6U8/00002.wav,144000,192000,id10668,1.0
id10747/NyGdKn6TA2U/00010.wav,0,48000,id10747,1.0
id11239/llmORrIkBmY/00017.wav,96000,144000,id11239,1.0
id10365/tssE9IIFFYY/00005.wav,0,48000,id10365,1.0
id11181/Yg34qeMsI4E/00004.wav,96000,144000,id11181,1.0
id10767/GCYS3E4Ckqo/00010.wav,96000,144000,id10767,1.0
id10136/pD09s1vwkmY/00002.wav,48000,96000,id10136,1.0
id10846/n6j-UuSijgc/00015.wav,0,48000,id10846,1.0
id10708/3_TLa8mO_iM/00001.wav,336000,384000,id10708,1.0
id10687/PyQbuk7rDeE/00011.wav,48000,96000,id10687,1.0
id10652/HRbEsLchZkE/00005.wav,0,48000,id10652,1.0
id10205/hn8GyCJIfLM/00007.wav,48000,96000,id10205,1.0
id10989/qEIt4uWCjRY/00002.wav,0,48000,id10989,1.0
id10131/98fSv4O50jk/00003.wav,96000,144000,id10131,1.0
id10615/Bi7kCsbg5L0/00005.wav,0,48000,id10615,1.0
id10967/ciuTCqJkgT0/00012.wav,0,48000,id10967,1.0
id11072/WEiiuJrLM0A/00011.wav,48000,96000,id11072,1.0
id10986/KH-yJAsKo1Q/00039.wav,624000,672000,id10986,1.0
id10248/4kZpe3Ec1hc/00001.wav,48000,96000,id10248,1.0
id10896/HdGeOWp_ZSY/00001.wav,144000,192000,id10896,1.0
id10027/ccbXWh4og34/00019.wav,96000,144000,id10027,1.0
id10460/mgWbbvZesuk/00012.wav,144000,192000,id10460,1.0
id10228/CULPm5jJFdU/00002.wav,144000,192000,id10228,1.0
id10977/6CW-VQGYtUs/00001.wav,96000,144000,id10977,1.0
id11086/kURhQxo-FQA/00002.wav,96000,144000,id11086,1.0
id10657/47wx6niiBJU/00001.wav,96000,144000,id10657,1.0
id10501/iiOTw-gyKoM/00008.wav,0,48000,id10501,1.0
id10978/k_Z-KWsBwEY/00017.wav,0,48000,id10978,1.0
id10615/Bi7kCsbg5L0/00011.wav,0,48000,id10615,1.0
id10754/4aJE1wFmLZE/00001.wav,48000,96000,id10754,1.0
id10016/RREb7K-SoSQ/00005.wav,0,48000,id10016,1.0
id10754/obEYhLPNrtQ/00009.wav,0,48000,id10754,1.0
id10508/tSVcSPH8vrA/00002.wav,48000,96000,id10508,1.0
id10446/m1VSZVbnjWs/00010.wav,48000,96000,id10446,1.0
id10870/u1mn2JPayaA/00001.wav,0,48000,id10870,1.0
id10830/VX1SIBFEObc/00003.wav,0,48000,id10830,1.0
id11072/kD5y0G6WaSI/00025.wav,48000,96000,id11072,1.0
id11008/s0VpZna_Qk8/00023.wav,0,48000,id11008,1.0
id10437/z94Gy0npZFc/00005.wav,96000,144000,id10437,1.0
id10448/5Ft4a8JgeKY/00010.wav,0,48000,id10448,1.0
id10386/LrBefvUxHsQ/00006.wav,0,48000,id10386,1.0
id10421/aOZZ9oiC86I/00004.wav,144000,192000,id10421,1.0
id11134/w_5IxgNGAKA/00013.wav,96000,144000,id11134,1.0
id10706/bPrXDWgMRMc/00010.wav,48000,96000,id10706,1.0
id10909/M3rfGq1-lXg/00010.wav,48000,96000,id10909,1.0
id10241/UKwWr51bfzU/00003.wav,96000,144000,id10241,1.0
id10906/eTefQFzjEUw/00007.wav,96000,144000,id10906,1.0
id11050/ReNnLHkkSg4/00011.wav,48000,96000,id11050,1.0
id10762/hfCttYf4kxI/00007.wav,48000,96000,id10762,1.0
id10079/7JLeel7ok0k/00005.wav,0,48000,id10079,1.0
id10148/IXrZP_6JUdA/00002.wav,96000,144000,id10148,1.0
id10053/8DpCIPN31Zo/00009.wav,0,48000,id10053,1.0
id10046/KyjpncepVuM/00010.wav,0,48000,id10046,1.0
id10986/w7DmOHDIMQ8/00027.wav,0,48000,id10986,1.0
id11005/4Sw6odb03ig/00002.wav,0,48000,id11005,1.0
id10343/Wy8sFgdylRc/00046.wav,0,48000,id10343,1.0
id10851/RGaDYbrzaAc/00002.wav,0,48000,id10851,1.0
id11100/xs7wQ9wxtZ0/00003.wav,0,48000,id11100,1.0
id10912/H5qe-mHhOyQ/00001.wav,0,48000,id10912,1.0
id11076/86bF4UAieZ0/00012.wav,0,48000,id11076,1.0
id11111/6pscjBGTr_o/00061.wav,0,48000,id11111,1.0
id10943/94D7hcvA3pQ/00001.wav,48000,96000,id10943,1.0
id10368/ZuZjcnBaVaw/00009.wav,96000,144000,id10368,1.0
id10552/hHiYvyu0IFA/00006.wav,0,48000,id10552,1.0
id11134/w_5IxgNGAKA/00016.wav,0,48000,id11134,1.0
id10815/lDBgi5HZ6s8/00001.wav,336000,384000,id10815,1.0
id10791/OB8jujAZZag/00002.wav,192000,240000,id10791,1.0
id10635/x4VsJEHwMTE/00019.wav,0,48000,id10635,1.0
id11046/Q0A4RUFQBJU/00007.wav,48000,96000,id11046,1.0
id10625/qLBzVfIYAhI/00001.wav,96000,144000,id10625,1.0
id10341/rX4LkvzySSM/00023.wav,0,48000,id10341,1.0
id10829/fGhSkJg4Sd4/00010.wav,48000,96000,id10829,1.0
id11198/GwCb5JtUfss/00025.wav,0,48000,id11198,1.0
id10931/5SYe2lwyGtY/00008.wav,192000,240000,id10931,1.0
id11169/Nq_jAjxvyLc/00005.wav,144000,192000,id11169,1.0
id10387/BcnkMODvJPk/00003.wav,0,48000,id10387,1.0
id10049/mWum6gNAeZE/00013.wav,0,48000,id10049,1.0
id10634/Qi-6GTqdBvA/00005.wav,144000,192000,id10634,1.0
id11111/NUXCWEOBSn0/00006.wav,0,48000,id11111,1.0
id10868/P_Um2VdIKmA/00015.wav,0,48000,id10868,1.0
id11210/bGHQOzeND2M/00008.wav,240000,288000,id11210,1.0
id10858/8uAVUnozxKQ/00009.wav,144000,192000,id10858,1.0
id11183/IF0gOe2QpWs/00008.wav,96000,144000,id11183,1.0
id10630/lnoJpmI_iaI/00006.wav,0,48000,id10630,1.0
id11112/BtvYf7-8Vr4/00007.wav,96000,144000,id11112,1.0
id10403/TcmgQSo6iGE/00055.wav,0,48000,id10403,1.0
id10989/V2aEKqvM3uA/00001.wav,0,48000,id10989,1.0
id11206/ERjgvp7D4hM/00001.wav,48000,96000,id11206,1.0
id10566/NNT3V-dgnyA/00001.wav,48000,96000,id10566,1.0
id10180/n-FWf_ueezQ/00002.wav,0,48000,id10180,1.0
id11166/ZLUG261s9R4/00007.wav,96000,144000,id11166,1.0
id10460/EdOzPhxhJ3k/00025.wav,48000,96000,id10460,1.0
id10785/jYNISVyzLUQ/00004.wav,0,48000,id10785,1.0
id11088/k8pBR3o0bSg/00037.wav,96000,144000,id11088,1.0
id10355/_5lYnbpHJjs/00003.wav,0,48000,id10355,1.0
id10709/l9uH1TxJI-4/00015.wav,96000,144000,id10709,1.0
id10596/QT6W4ymPIj8/00009.wav,0,48000,id10596,1.0
id11189/XvHhjo47O7I/00003.wav,0,48000,id11189,1.0
id11233/HJjQT6xYqcg/00041.wav,288000,336000,id11233,1.0
id10087/_2wZVvsQYFg/00007.wav,48000,96000,id10087,1.0
id10941/jUlh_hw2Mt0/00005.wav,0,48000,id10941,1.0
id11211/rQlTPXdxjCY/00002.wav,240000,288000,id11211,1.0
id10105/wrHyTrC37FQ/00122.wav,48000,96000,id10105,1.0
id11230/ADLO9eWGUIY/00001.wav,0,48000,id11230,1.0
id11184/latwmP7vkr8/00008.wav,0,48000,id11184,1.0
id10667/WkTFFBNDclU/00025.wav,240000,288000,id10667,1.0
id11239/zHMfNvj4T6w/00008.wav,48000,96000,id11239,1.0
id11207/ha9OZRs-E-k/00001.wav,0,48000,id11207,1.0
id11012/rbF5CSelnEY/00005.wav,0,48000,id11012,1.0
id10229/BSVcmcMyuqc/00015.wav,48000,96000,id10229,1.0
id11139/lWGSIuUF9lE/00003.wav,0,48000,id11139,1.0
id10061/_LM5EC_TczE/00005.wav,0,48000,id10061,1.0
id10550/G8buOn9NrLM/00006.wav,48000,96000,id10550,1.0
id10101/doK4sIjaoTA/00011.wav,0,48000,id10101,1.0
id10980/ZzeVR-d_uRg/00001.wav,96000,144000,id10980,1.0
id10964/7sWz7AMJ20c/00012.wav,192000,240000,id10964,1.0
id11058/oRYIqokhcng/00002.wav,48000,96000,id11058,1.0
id11075/mo3DadH9aPI/00009.wav,336000,384000,id11075,1.0
id10504/F4fjHj9uppQ/00006.wav,48000,96000,id10504,1.0
id10665/cOP0JVZogmA/00007.wav,0,48000,id10665,1.0
id10868/wiOwqDmacJo/00006.wav,0,48000,id10868,1.0
id10557/kPdbhjKaAI8/00004.wav,48000,96000,id10557,1.0
id11239/PYNOg5zyfJU/00002.wav,144000,192000,id11239,1.0
id10919/cLLa7JVoCX0/00001.wav,96000,144000,id10919,1.0
id10583/HywWPDQKSYE/00025.wav,0,48000,id10583,1.0
id10414/YOKWy2zRXhg/00004.wav,0,48000,id10414,1.0
id10868/Ndj5KjKyr3E/00001.wav,0,48000,id10868,1.0
id10567/syEZZzqZB7M/00004.wav,240000,288000,id10567,1.0
id10195/jJdHP1N6E5s/00005.wav,144000,192000,id10195,1.0
id11172/HrHSARnrkiM/00001.wav,0,48000,id11172,1.0
id10582/UAW6GjKWM_M/00014.wav,48000,96000,id10582,1.0
id10351/8hs4d7i6kwU/00013.wav,0,48000,id10351,1.0
id11032/92pRcsBHymg/00002.wav,48000,96000,id11032,1.0
id10371/omwR2sh1lx0/00006.wav,0,48000,id10371,1.0
id11024/LT16_SZUEUA/00012.wav,0,48000,id11024,1.0
id11093/ZUt_mjjg17I/00002.wav,0,48000,id11093,1.0
id11070/sIo3tYrd_5w/00001.wav,0,48000,id11070,1.0
id10654/3HDfqDvA9-g/00002.wav,0,48000,id10654,1.0
id11154/5xvlDW_jd8U/00016.wav,48000,96000,id11154,1.0
id10690/ozFauToZMB0/00001.wav,48000,96000,id10690,1.0
id11048/P8-Fq-2Atiw/00015.wav,0,48000,id11048,1.0
id10070/nACRpAKPv6I/00003.wav,48000,96000,id10070,1.0
id10684/F8tHorS0CMo/00001.wav,0,48000,id10684,1.0
id10889/DxZaPGUIX50/00104.wav,48000,96000,id10889,1.0
id10419/h1szbjS__2w/00015.wav,0,48000,id10419,1.0
id10378/Z4KFaQPgmdM/00006.wav,48000,96000,id10378,1.0
id11232/zEPpNXKkTxk/00001.wav,144000,192000,id11232,1.0
id11154/ZIapkoTWMsE/00001.wav,48000,96000,id11154,1.0
id11233/j_lfh1GJsaM/00002.wav,0,48000,id11233,1.0
id10454/btHQflD5lMw/00007.wav,0,48000,id10454,1.0
id11118/WF_wwIjBxNM/00001.wav,0,48000,id11118,1.0
id10522/OJFr4W0QVCk/00003.wav,96000,144000,id10522,1.0
id10052/Mj7gyT2Rekw/00005.wav,0,48000,id10052,1.0
id10029/qpfQBQQ1FMs/00018.wav,0,48000,id10029,1.0
id10393/oyWxfzbelHo/00026.wav,0,48000,id10393,1.0
id10097/fmcGvzR2Ur0/00002.wav,192000,240000,id10097,1.0
id10424/39L8u1wbm_s/00004.wav,48000,96000,id10424,1.0
id10321/oinBZMkxgts/00050.wav,48000,96000,id10321,1.0
id10136/Og1oJWePdio/00002.wav,0,48000,id10136,1.0
id10763/bXiIcBhcKYo/00006.wav,48000,96000,id10763,1.0
id10931/pxsD9PqELPw/00005.wav,192000,240000,id10931,1.0
id10362/uPerly0ah9o/00001.wav,96000,144000,id10362,1.0
id10634/TPaJ0ICxTm4/00003.wav,0,48000,id10634,1.0
id10033/qr-8lWPCAEw/00003.wav,240000,288000,id10033,1.0
id10464/tt_Js9VG_i8/00001.wav,0,48000,id10464,1.0
id10195/ZbtjVTtdE2g/00007.wav,96000,144000,id10195,1.0
id10321/_mUc_Xl3gdM/00019.wav,240000,288000,id10321,1.0
id11131/676f3RaWke4/00001.wav,48000,96000,id11131,1.0
id11085/uZurYm8X6UI/00001.wav,0,48000,id11085,1.0
id10952/16FeIUEqg5Q/00002.wav,0,48000,id10952,1.0
id10133/HyrtUmfcXAI/00002.wav,0,48000,id10133,1.0
id10747/3HSFP4HeW7o/00007.wav,0,48000,id10747,1.0
id10582/4uRSnTpktAI/00003.wav,0,48000,id10582,1.0
id11070/4L83iB6pcn4/00002.wav,0,48000,id11070,1.0
id10423/3ZI6hCHBeZ0/00034.wav,96000,144000,id10423,1.0
id10477/ae7wjpp7MIk/00011.wav,96000,144000,id10477,1.0
id10096/cII4Z0sCl9Y/00003.wav,0,48000,id10096,1.0
id11225/TTXQZ9x4fLs/00001.wav,0,48000,id11225,1.0
id11088/Q0YU_S7jFhA/00103.wav,48000,96000,id11088,1.0
id10635/BG2NZl6gzjk/00020.wav,96000,144000,id10635,1.0
id10938/PU62WfIbBUg/00008.wav,0,48000,id10938,1.0
id10156/EgmXPVgnxMA/00002.wav,0,48000,id10156,1.0
id10321/GtUep_eTQ7U/00007.wav,0,48000,id10321,1.0
id10557/axZRnqlotPI/00008.wav,48000,96000,id10557,1.0
id11166/pQMUErWp-CA/00022.wav,48000,96000,id11166,1.0
id11166/RS7CK2Qq8oY/00011.wav,96000,144000,id11166,1.0
id10438/vwn8QTjz8Us/00004.wav,48000,96000,id10438,1.0
id10107/CSccnpSWefs/00001.wav,96000,144000,id10107,1.0
id10939/2nf1qU4Kfsc/00021.wav,48000,96000,id10939,1.0
id10710/pW5RlH31bQ4/00007.wav,0,48000,id10710,1.0
id11156/TNKqI65yxZE/00007.wav,48000,96000,id11156,1.0
id11229/FzAFwnBxoQI/00001.wav,144000,192000,id11229,1.0
id11226/HDEg5eXfSoc/00005.wav,48000,96000,id11226,1.0
id11086/k3Pnb0gpZ9w/00001.wav,0,48000,id11086,1.0
id10363/FIp8x6OY6WI/00030.wav,0,48000,id10363,1.0
id10477/4iPKtQZT3JM/00001.wav,96000,144000,id10477,1.0
id10984/X785J_SxF9M/00001.wav,144000,192000,id10984,1.0
id11071/HmhdsvtScUU/00015.wav,0,48000,id11071,1.0
id10560/2acqwAr_P_U/00021.wav,48000,96000,id10560,1.0
id10352/C-2Zh9YOZmY/00004.wav,288000,336000,id10352,1.0
id10188/TkVbedVcwos/00005.wav,0,48000,id10188,1.0
id11224/9fP1n1RrUS0/00001.wav,0,48000,id11224,1.0
id11158/kvZbwRuCR2E/00008.wav,0,48000,id11158,1.0
id10421/aOZZ9oiC86I/00006.wav,192000,240000,id10421,1.0
id10529/VVSc4fe9_6o/00002.wav,96000,144000,id10529,1.0
id10239/WqyQqE9Rff4/00002.wav,0,48000,id10239,1.0
id10940/jI5iBLgWeEw/00001.wav,48000,96000,id10940,1.0
id10258/z7PnkmwoByo/00011.wav,192000,240000,id10258,1.0
id11022/BEtpH-sCXjc/00009.wav,0,48000,id11022,1.0
id10583/wm-zfibgpBo/00010.wav,0,48000,id10583,1.0
id11232/zEPpNXKkTxk/00002.wav,144000,192000,id11232,1.0
id10708/GPNhPs0K2Eg/00004.wav,48000,96000,id10708,1.0
id10031/Frufp3jHjbE/00024.wav,48000,96000,id10031,1.0
id11071/WPIVRh5CEPk/00010.wav,0,48000,id11071,1.0
id10868/P_Um2VdIKmA/00078.wav,0,48000,id10868,1.0
id10741/wPvLkMUf6QQ/00001.wav,48000,96000,id10741,1.0
id11182/dAH4YKqqrvc/00021.wav,48000,96000,id11182,1.0
id11170/f1euQqXWUvE/00008.wav,48000,96000,id11170,1.0
id10998/3QGQppmdfao/00001.wav,48000,96000,id10998,1.0
id10586/XMjncYR-LZU/00001.wav,0,48000,id10586,1.0
id10227/4PkeFamVp00/00001.wav,240000,288000,id10227,1.0
id10461/v5fc53M4QE8/00008.wav,0,48000,id10461,1.0
id10129/890IL8_neVY/00004.wav,0,48000,id10129,1.0
id10158/UJmeHFGMxmg/00001.wav,48000,96000,id10158,1.0
id10596/XdzuYV7L4H4/00003.wav,0,48000,id10596,1.0
id10485/zycbZtiymjg/00001.wav,96000,144000,id10485,1.0
id11237/JtWyzBGy8h4/00002.wav,0,48000,id11237,1.0
id10320/Ucy9QTs7Rjg/00006.wav,0,48000,id10320,1.0
id10254/8EKjJT6w0ic/00015.wav,0,48000,id10254,1.0
id10929/rv_Xkz9zepI/00103.wav,0,48000,id10929,1.0
id10252/FQ5arqvAXgU/00002.wav,0,48000,id10252,1.0
id10220/Xo8b6wyV_2U/00005.wav,192000,240000,id10220,1.0
id10586/LBT6eYhRXG8/00002.wav,0,48000,id10586,1.0
id10035/FciGt0cNgNA/00003.wav,96000,144000,id10035,1.0
id10843/eGNU_QvcxEc/00010.wav,48000,96000,id10843,1.0
id10751/6KjsxA94YI0/00031.wav,0,48000,id10751,1.0
id10096/qMU3f7XiSlE/00031.wav,0,48000,id10096,1.0
id10575/0ZXEm4Ey9o0/00003.wav,0,48000,id10575,1.0
id10033/qr-8lWPCAEw/00003.wav,48000,96000,id10033,1.0
id10479/Hr9nMngXW80/00002.wav,96000,144000,id10479,1.0
id10387/oer2VAs7d9k/00003.wav,0,48000,id10387,1.0
id10775/ry4waYwSi_I/00005.wav,0,48000,id10775,1.0
id10068/vqs1ZvoJ4XY/00003.wav,96000,144000,id10068,1.0
id10428/cRYaG6y9TmU/00004.wav,48000,96000,id10428,1.0
id10222/kCV1i3qhM38/00008.wav,0,48000,id10222,1.0
id10520/u2rsplOiqOI/00004.wav,48000,96000,id10520,1.0
id11120/F-BQcSxRJuI/00016.wav,0,48000,id11120,1.0
id10586/YYl7evawZnw/00021.wav,48000,96000,id10586,1.0
id11111/CqibqD4fJZs/00044.wav,144000,192000,id11111,1.0
id10881/lgcnkVuZDsw/00003.wav,0,48000,id10881,1.0
id10775/DPTzSDP16VM/00001.wav,0,48000,id10775,1.0
id11183/bHEEGvo1ZOg/00003.wav,48000,96000,id11183,1.0
id10887/y6JqTyx_eag/00007.wav,48000,96000,id10887,1.0
id10870/EbOZhtLNLWk/00001.wav,48000,96000,id10870,1.0
id10548/BePzrXLRLOk/00001.wav,288000,336000,id10548,1.0
id10562/ZR6h6CzbMPk/00005.wav,48000,96000,id10562,1.0
id10326/eDDo_PwKQTQ/00003.wav,432000,480000,id10326,1.0
id10856/qlkFLSNBKvI/00003.wav,96000,144000,id10856,1.0
id10976/FfKvI_HhRmM/00021.wav,0,48000,id10976,1.0
id11020/JheePMhIrnQ/00003.wav,192000,240000,id11020,1.0
id10993/sE2Ju0mmX0U/00067.wav,0,48000,id10993,1.0
id10056/5tgoikTak5A/00010.wav,48000,96000,id10056,1.0
id10321/n8VLoG1dTWM/00004.wav,384000,432000,id10321,1.0
id10945/XWV-7_NlhXE/00027.wav,240000,288000,id10945,1.0
id10447/zjcmpDM57eQ/00012.wav,192000,240000,id10447,1.0
id10726/rptiVBkfEPk/00011.wav,240000,288000,id10726,1.0
id11135/_ZDNoW_f2qk/00001.wav,48000,96000,id11135,1.0
id10018/RM55SnIw2uQ/00002.wav,0,48000,id10018,1.0
id10520/Dw1t8S1x-a4/00004.wav,0,48000,id10520,1.0
id10900/mmPGSwKfMRw/00003.wav,0,48000,id10900,1.0
id11123/Mo_rU7Woqd0/00010.wav,0,48000,id11123,1.0
id10677/t0NNV3mspNg/00002.wav,96000,144000,id10677,1.0
id11141/YeUSsFypba8/00011.wav,0,48000,id11141,1.0
id10332/3tDl-eB-Xtw/00003.wav,48000,96000,id10332,1.0
id10082/FWkA8o6AwB0/00002.wav,144000,192000,id10082,1.0
id10938/BOt7JgLl62c/00012.wav,0,48000,id10938,1.0
id10962/IZMTBKnJTdk/00001.wav,0,48000,id10962,1.0
id11000/Lz64RA0Fxpo/00005.wav,48000,96000,id11000,1.0
id10643/joz9ff0mGOw/00005.wav,0,48000,id10643,1.0
id11047/rP0WtF0_jUM/00017.wav,0,48000,id11047,1.0
id10670/L5bnAedfB5E/00002.wav,0,48000,id10670,1.0
id11154/UHd9x0J8N7Q/00001.wav,48000,96000,id11154,1.0
id10633/0LsKtCqf8gI/00004.wav,48000,96000,id10633,1.0
id10227/B5wHMh0sc_w/00003.wav,0,48000,id10227,1.0
id10109/iDxM7uzjVrI/00024.wav,0,48000,id10109,1.0
id10379/6X2ngqBqvUc/00026.wav,48000,96000,id10379,1.0
id10520/B_Z6FJn0m_k/00012.wav,48000,96000,id10520,1.0
id10770/Kf2sYUn9sj8/00001.wav,0,48000,id10770,1.0
id10997/nz2lwYyWW_c/00001.wav,48000,96000,id10997,1.0
id10170/zxgvcnhxT7M/00002.wav,0,48000,id10170,1.0
id10452/6v2-hgDisi4/00013.wav,0,48000,id10452,1.0
id10457/_txbIdeZgco/00001.wav,0,48000,id10457,1.0
id11230/ADLO9eWGUIY/00027.wav,0,48000,id11230,1.0
id11247/TkxpRYOSdjg/00020.wav,48000,96000,id11247,1.0
id10333/XlZo8MrGw4I/00001.wav,288000,336000,id10333,1.0
id10158/eGKhrAQbFGc/00001.wav,96000,144000,id10158,1.0
id10445/q47gPbZG6wo/00021.wav,0,48000,id10445,1.0
id10313/Dh4ud8GDlsQ/00019.wav,384000,432000,id10313,1.0
id11187/2KiIeExNAsM/00030.wav,48000,96000,id11187,1.0
id10717/vgG4yUdh_So/00007.wav,0,48000,id10717,1.0
id10203/0HJtWUCKNWQ/00020.wav,96000,144000,id10203,1.0
id11154/vBgiDYBCuxY/00004.wav,48000,96000,id11154,1.0
id10254/G32cqeXvfSk/00004.wav,192000,240000,id10254,1.0
id10896/nAU_dozAOXo/00001.wav,96000,144000,id10896,1.0
id10014/32rU5csGG3U/00002.wav,480000,528000,id10014,1.0
id10139/Hao9Tt0wrrA/00002.wav,0,48000,id10139,1.0
id10860/wEiPzD3QEI4/00005.wav,0,48000,id10860,1.0
id10007/CzQPAaPrC-E/00013.wav,48000,96000,id10007,1.0
id10873/EBVYy1H_eTM/00011.wav,0,48000,id10873,1.0
id10787/3MQHAGL6SZs/00001.wav,0,48000,id10787,1.0
id10080/IUZIegh-6rc/00027.wav,96000,144000,id10080,1.0
id10691/kwp8VXtW-Xw/00001.wav,0,48000,id10691,1.0
id10220/Xo8b6wyV_2U/00005.wav,288000,336000,id10220,1.0
id11242/lTShr_aVBcM/00005.wav,96000,144000,id11242,1.0
id11212/Rp83Xx3bSjE/00055.wav,0,48000,id11212,1.0
id10625/IiGyp9K0AZk/00008.wav,0,48000,id10625,1.0
id10588/zz-4OJGmRmg/00002.wav,0,48000,id10588,1.0
id11015/Asca3x3EBnA/00003.wav,0,48000,id11015,1.0
id10726/PoK7A-G4uLY/00005.wav,48000,96000,id10726,1.0
id10866/y-yLf_KlyDY/00001.wav,336000,384000,id10866,1.0
id11021/Kkl4CYjLO3s/00001.wav,0,48000,id11021,1.0
id10358/qwAIKzh6tyA/00003.wav,96000,144000,id10358,1.0
id10533/k8SG8RG8xGg/00008.wav,720000,768000,id10533,1.0
id10153/VJ3EMTDuu-M/00014.wav,0,48000,id10153,1.0
id10428/BrJkp6rQHME/00045.wav,144000,192000,id10428,1.0
id11092/mhD6X3yTaqg/00002.wav,0,48000,id11092,1.0
id10913/z-FSGScbhUY/00005.wav,0,48000,id10913,1.0
id10355/qyqOqYwj0nE/00010.wav,144000,192000,id10355,1.0
id11026/ju8LF-kVOMY/00001.wav,144000,192000,id11026,1.0
id10935/IsDHxbLR6fE/00048.wav,96000,144000,id10935,1.0
id10824/brvo0yrwV8k/00007.wav,240000,288000,id10824,1.0
id11166/0qERIT_cLB4/00014.wav,768000,816000,id11166,1.0
id10545/N2XAJ1O1FKI/00004.wav,0,48000,id10545,1.0
id10052/zAGBGfvFg6g/00005.wav,0,48000,id10052,1.0
id10892/q_NChZmoQg8/00019.wav,0,48000,id10892,1.0
id10820/H6CBd_Nl99s/00002.wav,96000,144000,id10820,1.0
id11104/4eStFmZMSkg/00022.wav,0,48000,id11104,1.0
id10945/J9nV0a7yHJo/00014.wav,0,48000,id10945,1.0
id10989/NgdqtxlYiq0/00001.wav,96000,144000,id10989,1.0
id10035/mwIjUEN64T0/00008.wav,0,48000,id10035,1.0
id11182/CgHaffg_hB8/00003.wav,144000,192000,id11182,1.0
id10032/D4ro7XQL6oA/00001.wav,48000,96000,id10032,1.0
id10534/iuwBKfUerlk/00027.wav,0,48000,id10534,1.0
id10204/zKlKNpu7jhs/00013.wav,0,48000,id10204,1.0
id10177/DX8iZlTAv0E/00027.wav,0,48000,id10177,1.0
id10246/0cNcbENYe10/00001.wav,384000,432000,id10246,1.0
id10447/L4Av7iPZPdI/00008.wav,96000,144000,id10447,1.0
id10616/EP5e91r30OI/00011.wav,0,48000,id10616,1.0
id10563/GE-LQwmgX0c/00004.wav,0,48000,id10563,1.0
id10524/hDgolbSElUM/00028.wav,48000,96000,id10524,1.0
id10746/gb0n8ZsYw58/00003.wav,48000,96000,id10746,1.0
id10904/2X_9ms-KmOU/00014.wav,48000,96000,id10904,1.0
id11047/YxAO7cH-xrE/00016.wav,192000,240000,id11047,1.0
id11047/WMhQBlAsLmI/00007.wav,0,48000,id11047,1.0
id11041/iphwRhwjaEY/00002.wav,96000,144000,id11041,1.0
id10347/s98tJdoPgIw/00002.wav,48000,96000,id10347,1.0
id10710/230QPHWW7fM/00016.wav,0,48000,id10710,1.0
id10222/kCV1i3qhM38/00005.wav,0,48000,id10222,1.0
id11062/uS9cHlaCf4Q/00010.wav,0,48000,id11062,1.0
id11169/WQKEPrjuXT0/00004.wav,0,48000,id11169,1.0
id10744/jI2mcN6F6SA/00001.wav,288000,336000,id10744,1.0
id10996/HuH_WTNy5sI/00007.wav,0,48000,id10996,1.0
id10593/bNtRkgd6O2Q/00002.wav,0,48000,id10593,1.0
id10422/fg3k1tZgaQ0/00014.wav,0,48000,id10422,1.0
id10313/Tw_TRCKDeBE/00006.wav,96000,144000,id10313,1.0
id10235/hpZdJ41Zlk4/00006.wav,0,48000,id10235,1.0
id10054/Z2mDxaZzTBw/00002.wav,48000,96000,id10054,1.0
id10989/SwqPzS1-aoc/00005.wav,96000,144000,id10989,1.0
id10878/lq2Z0RoiKqc/00027.wav,144000,192000,id10878,1.0
id11158/fDmEFT-Pj_g/00006.wav,0,48000,id11158,1.0
id10715/qxoV_gJDHAE/00001.wav,144000,192000,id10715,1.0
id10203/V6Ea4g46FBA/00056.wav,0,48000,id10203,1.0
id10679/WeVHst8swP0/00004.wav,192000,240000,id10679,1.0
id10391/0SkrM5k6-HQ/00001.wav,48000,96000,id10391,1.0
id10455/geBqGy_zzgQ/00011.wav,0,48000,id10455,1.0
id10720/7jeLBBl9t2Q/00001.wav,48000,96000,id10720,1.0
id10066/VlzO7Uzdu80/00005.wav,0,48000,id10066,1.0
id11192/bgXuFwwEIxQ/00004.wav,0,48000,id11192,1.0
id10378/mM1JHNC3KdQ/00006.wav,48000,96000,id10378,1.0
id10604/lfrJYPLyYwM/00029.wav,144000,192000,id10604,1.0
